Year,Month,PCE,I_NS,I_ES,I_RS,I_chPI,X,IM,G,PGDP,GDP_nominal,GDP_real
1959,1,307.90397577620934,17.22163658207529,26.794194844498897,27.27893796570493,1.7712172501749208,21.58868740687599,21.002308740609934,117.12445272112853,17.11719384685337,498.680793806058,2913.332630732167
1959,2,309.8999999999999,17.4,27.1,27.7,3.9,21.8,21.4,117.59999999999998,17.137,503.9999999999999,2941.0048433214674
1959,3,311.8960242237905,17.578363417924706,27.405805155501106,28.12106203429507,6.028782749825079,22.01131259312401,21.797691259390064,118.07554727887143,17.15680615314663,509.3192061939419,2968.613165222075
1959,4,313.90286906248775,17.762278855619666,27.718679136039523,28.53712883019237,8.10475088892183,22.235695182611245,22.195941932522796,118.55500755705842,17.176802357111335,514.6204675804081,2996.02019561779
1959,5,315.9078888521056,17.989188207024746,28.0862426497811,28.761278862014716,7.983383299497683,22.571125333952654,22.52418022970756,119.01061409223803,17.202292135021164,517.785541066907,3009.9799317602387
1959,6,317.8892420854066,18.248532937355595,28.495078214179387,28.801592307792912,5.811865811580486,22.993179483436112,22.779877837769646,119.43437835070357,17.232905507867503,518.893991352685,3011.065029723452
1959,7,319.84296281557766,18.538289224560785,28.943819664480284,28.638266245906813,1.0174423656948208,23.49630436790352,22.953478958310807,119.82815074664923,17.26927455813314,517.3517564724623,2995.7932206759097
1959,8,321.2648262406564,18.652060447275396,29.167558515136605,28.33693642270709,0.16066884760849168,23.612478508587778,22.951647281520867,119.97858654644953,17.306832139779274,518.2214682469005,2994.3172965535546
1959,9,322.19221094376616,18.609650328163827,29.188621820383123,27.924797331386106,0.021888786696687628,23.391217123508707,22.794873760168315,119.89326270690127,17.34489330208758,518.4267752806376,2988.9303223228317
1959,10,322.57955907496967,18.40290884715141,28.992701402963043,27.41656583686006,1.334765868403634,22.815330817387977,22.47925837460765,119.55089121752836,17.382975363551996,518.6134646906565,2983.456248681493
1959,11,323.13809477250044,18.429354465763787,29.02828374713494,27.36725115021087,3.8642090201728116,22.89774212211786,22.421845751076706,119.04563443051688,17.40559056919792,521.3487239573408,2995.294654810242
1959,12,323.88234615252975,18.6677366870848,29.27901484990203,27.71618301292908,7.101025111423551,23.58692706049418,22.59889587431564,118.40347435195474,17.414434067250088,526.0378113520026,3020.7000085135073
1960,1,324.87176529594575,19.14204866537747,29.77589617290659,28.49450560538802,11.40015965783899,24.958906507097936,23.03558849872387,117.61697368625958,17.408723219544306,533.2246670920904,3062.97400657995
1960,2,326.51513010921354,19.45288163429314,30.221421447131775,28.605567464492054,12.274576432612935,26.084757363051672,23.34249989478804,117.26138326275203,17.419095759320275,537.0732178187591,3083.2439596147938
1960,3,328.7131045948407,19.605069700329395,30.60268237996165,28.099926930119928,9.925263909548073,26.9563361298504,23.5219116064881,117.32164305098844,17.44418102113542,537.7021150891504,3082.4153592402477
1960,4,331.4820256016542,19.574642967262818,30.90309008651751,26.92404223632019,4.453323092923022,27.517948235439274,23.55683515000911,117.83953937444213,17.48551007304891,535.13777644455,3060.4642026964857
1960,5,332.984976471918,19.508116352409505,30.89396156363643,26.09155675871315,2.5324988283941927,27.709761251036273,23.522338066594724,118.77506896170931,17.518589065471964,534.9736021212221,3053.74822208497
1960,6,333.33299792642794,19.41724068032768,30.602948349846063,25.584401004966644,2.614178078682787,27.572290513524468,23.42082678339617,120.0853916638486,17.543900861479127,535.788621434228,3053.987968038801
1960,7,332.43678053772686,19.310858550924948,30.019582084761762,25.449786558896612,5.632007991024487,27.101336606878263,23.251016376608256,121.77601841035849,17.560323462983064,538.4753543639631,3066.4318655579564
1960,8,332.2766288076761,19.35565256826924,29.5631956674928,25.38334841263422,5.47107231706295,26.915514369051184,22.94122365442326,123.03176408472737,17.5815016350795,539.0559525724907,3066.0404541153584
1960,9,332.7865906545969,19.533488880805812,29.217222247745458,25.36686502846916,1.7969196919125616,26.983149024070556,22.50775996896848,123.89221750491417,17.607174901937427,537.0686930635461,3050.2831718020198
